ch0_mean,ch0_std,ch0_range,ch0_delta,ch0_theta,ch0_alpha,ch0_beta,ch0_gamma,ch0_beta_alpha_ratio,ch0_theta_alpha_ratio,ch1_mean,ch1_std,ch1_range,ch1_delta,ch1_theta,ch1_alpha,ch1_beta,ch1_gamma,ch1_beta_alpha_ratio,ch1_theta_alpha_ratio,ch2_mean,ch2_std,ch2_range,ch2_delta,ch2_theta,ch2_alpha,ch2_beta,ch2_gamma,ch2_beta_alpha_ratio,ch2_theta_alpha_ratio,ch3_mean,ch3_std,ch3_range,ch3_delta,ch3_theta,ch3_alpha,ch3_beta,ch3_gamma,ch3_beta_alpha_ratio,ch3_theta_alpha_ratio,ch4_mean,ch4_std,ch4_range,ch4_delta,ch4_theta,ch4_alpha,ch4_beta,ch4_gamma,ch4_beta_alpha_ratio,ch4_theta_alpha_ratio,label
-39.905548095703125,16.2470168855271,72.75390625,0.0,64.88042450618205,21.52923537481452,12.603693387863304,19.99782711910447,0.5854222487904723,3.0135963203821405,-54.462432861328125,10.335489127782713,49.8046875,0.0,26.54950249414506,13.659843966702496,7.06789231551374,2.336771025845784,0.5174211603545819,1.9436168201381105,-40.027618408203125,6.998437199246054,33.203125,0.0,9.487179249744853,4.005303601682465,9.904052558206805,6.619689222984375,2.4727345397853275,2.3686542128191417,-47.168731689453125,15.72402804103464,98.14453125,0.0,44.81554056775604,15.90649328995621,19.690398365413316,29.520930735087404,1.237884303377311,2.8174368637274556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-36.640167236328125,16.84099240365809,72.75390625,0.0,40.76510916663838,14.350330953273868,14.618929063119833,13.91882993171248,1.0187172066428674,2.840708642844106,-52.6885986328125,10.633164645242012,49.8046875,0.0,20.504653566289807,9.256808584649963,4.805216516167978,2.553611546883513,0.5191007756319164,2.2150888590579156,-41.20635986328125,7.484272713002048,33.203125,0.0,9.185931078064991,3.577185666983443,8.87659052371112,7.078791022740344,2.4814452896979597,2.5679212468195063,-46.20361328125,16.73944102022849,98.14453125,0.0,37.47330198535567,10.010548205080251,11.678845111851457,12.200597489520845,1.1666539007248935,3.743381602851515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.78240966796875,17.870639771808193,79.58984375,0.0,50.43642063486523,20.73173706418261,16.19858809676201,9.865385788166634,0.7813425400203275,2.432812092817934,-51.361083984375,11.131304923258869,49.8046875,0.0,20.716913098793434,9.177235972758371,4.840734617776034,3.41851812585495,0.5274719569318289,2.2574240392520517,-41.286468505859375,7.708043975375522,33.203125,0.0,10.42356193271668,5.1904859226048785,8.819334836797031,8.067394879677604,1.699134718464084,2.0082054143180392,-44.15130615234375,18.4902889982855,98.14453125,0.0,42.606711090325014,13.055859818243365,11.98578443351643,10.654668830124969,0.9180386891691589,3.263416709697611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.320831298828125,18.490645900758306,85.44921875,0.0,33.602327948332665,18.662153807843296,14.903470858776819,10.30576848395301,0.7985932927266528,1.8005600154367145,-51.20086669921875,10.81765014295381,45.41015625,0.0,10.103589813067966,6.2300646415485526,4.389969372656447,2.564615708651532,0.7046426682926472,1.6217471879323238,-41.103363037109375,7.3901536545624005,33.203125,0.0,8.888520260397918,6.196815303394059,8.860074442632104,6.817464518432465,1.4297786861227493,1.4343690791509607,-43.872833251953125,18.627634692949794,95.703125,0.0,40.82132053933486,16.642384326523153,13.414822260286428,11.980084947469607,0.8060637224263038,2.4528528928560718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.938812255859375,17.959464679593967,85.44921875,0.0,17.805196167140018,12.845131173263159,14.704698308771764,10.4379057846657,1.1447682480175252,1.3861435844424166,-51.21612548828125,10.738759686020575,45.41015625,0.0,10.074359341410142,5.329042681335233,3.9753768301124013,3.0155695158024702,0.7459832971569182,1.8904632489987738,-40.500640869140625,6.809813744630388,33.203125,0.0,8.039011047264669,6.495338677675223,6.871856490121392,6.19215612920539,1.0579673872496098,1.2376584880623884,-44.33441162109375,19.041438835994043,95.703125,0.0,33.564155126263934,11.633996982213453,10.657019326500372,8.395647437293654,0.9160239032890651,2.885006346277916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-35.266876220703125,17.86122855922068,85.44921875,0.0,33.20362648202751,20.88164982552573,13.05942247112462,11.846294862936192,0.6254018518767028,1.590086356176675,-50.945281982421875,10.711326892500818,45.41015625,0.0,15.406175506608083,8.444891897786825,2.366256874104277,2.788799677330489,0.2801997826312505,1.8243188537020374,-40.679931640625,6.763551843708872,33.203125,0.0,10.600336209745064,7.640081054558008,4.227095574076932,7.323293375061418,0.5532788911388685,1.3874638415545333,-44.19708251953125,19.17863928179668,95.703125,0.0,31.57892229164792,8.990326207469641,14.784052497311098,13.8893357784446,1.6444400521337836,3.5125446577689776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-32.688140869140625,16.72778765377158,85.44921875,0.0,22.242803210893328,17.8464508535372,9.729662033551994,10.918760688279875,0.5451875060986459,1.2463432305636706,-50.052642822265625,10.339109756765783,45.41015625,0.0,9.68008030839848,5.757254599985329,1.7320538719511436,2.010045146082602,0.3008471905959409,1.6813708930682254,-40.897369384765625,6.545503635941289,33.203125,0.0,9.572103251410539,6.782373960654923,3.951493467980006,5.380354798623721,0.5826121489176099,1.4113204767149454,-41.16058349609375,17.283444872150575,83.49609375,0.0,25.69069409018839,13.683897140165588,14.735295984867996,12.89646481382856,1.0768347521128536,1.877439871626915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-31.06689453125,15.277088636210726,81.0546875,0.0,19.569568519367678,17.446487765033186,8.275621880718315,8.9585674994317,0.47434314528936783,1.1216910121353845,-49.01885986328125,9.608188799201356,45.41015625,0.0,11.148809764756972,5.567542175457983,2.787990562153579,2.702995749034218,0.5007578702220141,2.0024652554769156,-41.309356689453125,6.518583217301246,33.203125,0.0,9.985485094419722,7.401656716469624,4.8209603231084595,4.245220986611063,0.6513353034032519,1.3490878430231374,-39.562225341796875,16.13528337142616,76.171875,0.0,22.623779523514326,15.329584522758637,9.154633337566455,9.54105824645574,0.5971873095435356,1.4758247028761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.659820556640625,13.260308556413007,81.0546875,0.0,20.433478699804017,16.766424781489107,6.824614253001764,7.170908101287143,0.407040519487282,1.2187141245737436,-46.630859375,7.583357194366923,31.73828125,0.0,10.276305368320166,5.226513688295748,2.4479636734696433,2.571163619458729,0.4683741054675915,1.9661874016197296,-41.290283203125,6.435881564014631,33.203125,0.0,11.20353908306422,8.422287012304986,4.071746181992521,3.216892725094941,0.4834489938473585,1.3302252780860846,-38.818359375,15.755229876374788,76.171875,0.0,21.06925855662719,11.433049818691398,10.81373671213133,10.587647553543086,0.9458313296643229,1.8428379908029415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.255462646484375,12.989791422901318,81.0546875,0.0,16.629318841219675,13.133913823531431,5.236640144727053,5.624501174906984,0.39871132208472426,1.2661358270392857,-44.73876953125,7.374653420144264,34.66796875,0.0,7.671428956835873,3.542906795235236,2.5893605992200053,2.072353100687327,0.7308576682577056,2.1652923433246904,-41.606903076171875,6.13779811234371,32.2265625,0.0,8.212747932300987,8.009004542383595,4.452661103992615,1.5843858380996103,0.5559568708482014,1.0254392900939415,-38.448333740234375,15.783961187566268,76.171875,0.0,25.779001602191776,17.480088860335574,9.701465454739697,8.208271562232731,0.555000923179143,1.474763761681294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-28.491973876953125,13.005872851568293,73.2421875,0.0,13.75175675995363,11.302468405017798,3.5813516777224934,6.530455381476701,0.3168645599692657,1.2167038444317575,-43.262481689453125,6.186671038856242,26.85546875,0.0,6.899330811296562,2.0875533466971743,3.1830460738747672,1.7949925581125763,1.5247735244279281,3.304984192242248,-42.71697998046875,6.417400255698217,34.66796875,0.0,5.510682270815479,6.223709146495155,4.843113049852974,1.5346169330468888,0.7781714948199892,0.8854337728681917,-39.22271728515625,16.062002879249192,76.171875,0.0,27.52476542368277,16.18123339435113,6.893445112179405,9.599827403825449,0.4260148126029693,1.7010301225425541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-32.001495361328125,15.706671691900949,89.84375,0.0,28.020701717896017,12.352835683866916,3.1480372133697245,4.583016177869938,0.25484328407939016,2.2683618915526975,-45.2423095703125,8.350322648306305,42.96875,0.0,14.484918284549405,5.065744310386737,2.645350399291355,1.8903505921245003,0.522203695489992,2.8593859849676413,-42.724609375,6.051105547218802,34.66796875,0.0,4.791381017239305,4.916972983451464,3.74503202914629,2.440591053218397,0.7616539773048476,0.9744574626228678,-40.569305419921875,15.966384759157405,76.171875,0.0,34.75310926824816,16.860553369966656,10.235149351537771,9.407545937233442,0.6070470599007399,2.0612081054322413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.08050537109375,15.69189526233006,89.84375,0.0,34.61352744598123,13.909462875053572,3.5499916841829364,4.351733092300176,0.255221335005667,2.488487712064001,-46.566009521484375,9.0471873101314,42.96875,0.0,26.701181375445373,10.012671921588502,3.5190956169943375,2.1796036067414457,0.35146418903497195,2.666738866962621,-42.54150390625,5.886333754213591,34.66796875,0.0,5.444086239486099,5.58707838225175,5.335428314040583,3.5472176554340056,0.954958557765974,0.9744066338464323,-42.083740234375,15.361925611862294,76.171875,0.0,34.49918242968506,19.430816153400485,7.701361780279308,7.68583250025881,0.3963478280829461,1.7754880781807787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-36.678314208984375,14.879141964895554,89.84375,0.0,30.599772410136232,15.642306468108668,5.51499393073737,5.166995843160828,0.3525691011093069,1.9562186991108155,-47.4090576171875,8.979314436198166,42.96875,0.0,26.329560208920768,8.964366539663956,4.392801909041979,2.3987305103952883,0.4900292608078306,2.9371356126974897,-43.15948486328125,5.545887649332185,33.69140625,0.0,2.8813572805850547,3.650095882380084,5.394634189958815,3.9744540638625225,1.4779431455486003,0.7893922169261578,-44.34967041015625,13.58948944660096,70.80078125,0.0,22.133874111864543,12.523554478528396,5.831028471450908,6.906811605246907,0.46560491124530123,1.7673795526512075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-39.86358642578125,13.080865585224744,58.10546875,0.0,31.313248570644312,15.418156258275806,9.459251257810479,5.599592009594067,0.6135137755354605,2.030933403845658,-49.114227294921875,8.471698891510759,42.96875,0.0,23.611497956042783,9.745689583038489,3.5812655965449665,2.729482818190862,0.36747174902613794,2.4227631872388495,-43.254852294921875,5.9309489549846255,33.69140625,0.0,4.230122214912661,5.615619480685766,4.26505268579439,3.505079191058703,0.7594981640874199,0.7532779294362174,-46.398162841796875,12.562936776986088,56.640625,0.0,20.851267467339,10.92662209050405,8.096359182353002,5.932607436512059,0.7409754922694057,1.9082994995736253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-41.011810302734375,12.786464070329687,58.10546875,0.0,30.863801984227365,13.725281103444956,9.902650006982611,8.484434638385187,0.72148977732027,2.248682686468312,-50.47607421875,9.094033462982996,42.96875,0.0,29.911054140867293,11.559654461057882,3.806931975046606,2.4715606318687398,0.32932921895471734,2.5875387747645515,-42.2210693359375,6.555794486003314,38.57421875,0.0,4.390176171734267,6.3537150933023465,4.381766425503873,5.146367716242626,0.6896384809767174,0.6909620760871213,-44.979095458984375,12.595388089079348,54.6875,0.0,16.975400458056242,8.209020315105363,6.692121503809593,5.503289949476413,0.8152156100156636,2.0678960224790677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-41.5802001953125,12.429377236680892,58.10546875,0.0,28.765999109032435,13.249718978275252,9.040262034143108,8.065846374970933,0.6822983980993007,2.1710648472015346,-51.81121826171875,9.804312249521965,42.96875,0.0,26.102792369543685,8.894417947469103,4.078876589094461,3.020387986140507,0.458588365555174,2.9347386780909264,-42.13714599609375,6.495115558324096,38.57421875,0.0,6.62808143023189,6.811939243979344,3.1283261142598766,6.479278399329483,0.45924163475544977,0.9730094753986606,-43.5943603515625,13.39174997629553,55.17578125,0.0,23.913088216326006,10.437136518118725,6.462400911477774,3.9528044400530016,0.6191737456206627,2.291154108678488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-43.29681396484375,12.03818613222496,58.10546875,0.0,30.17463415901348,11.293906904242935,9.98096673905356,6.773248488760707,0.8837479203325003,2.671762253297605,-53.768157958984375,11.079960751285865,46.38671875,0.0,24.703577809137222,10.25253518381133,4.259011466077875,3.9219715302482356,0.41541056818832667,2.409509196139504,-41.362762451171875,6.7804406271283275,38.57421875,0.0,8.219193974045256,8.518638437134884,4.619624782372139,4.767285029997136,0.542296144678947,0.96484831874255,-43.781280517578125,13.412505422131506,55.6640625,0.0,39.5471393398245,15.455703481363978,7.477295602225987,4.55589492861804,0.4837887587091642,2.55874081613362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-44.292449951171875,11.776646383675299,58.10546875,0.0,29.051830740820478,12.268921373376662,9.877939269520313,9.015084785390819,0.8051188013116837,2.367920525097049,-55.633544921875,11.836847641702432,49.31640625,0.0,27.791994575339984,10.375615573645232,4.991030924990242,3.8150082624082935,0.48103468074393574,2.678587538066998,-41.02325439453125,6.980454060891807,38.57421875,0.0,4.213374718964889,5.695915366043746,4.882132296777147,5.614817949321147,0.8571286585264286,0.7397186313692375,-43.3807373046875,13.741105071719948,55.6640625,0.0,25.53727697303748,9.573309342096257,8.255212496231291,4.799121594420903,0.8623154440367907,2.667549544308949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.627593994140625,10.399969494267616,51.7578125,0.0,17.875942148892797,11.21238583561777,10.56420700509623,11.12428904394029,0.942190820042733,1.5943031582187686,-58.7310791015625,11.695192421148272,50.29296875,0.0,16.311423640863246,7.416478864274375,4.0640971584006405,4.1125264444999114,0.547982032009508,2.199348766358164,-40.309906005859375,7.336874795778408,38.57421875,0.0,6.532336348200779,6.304529912294852,3.2841873890990994,5.826514038066712,0.5209250229258812,1.0361337703326092,-43.781280517578125,13.661282024697616,55.6640625,0.0,18.944572514010922,9.098998868091318,12.486542754984725,4.649157132004696,1.3722985282230293,2.08205021108931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-46.295166015625,10.57490227600017,60.546875,0.0,11.08760469858462,7.601760589349528,10.835838257146719,10.026047291842293,1.4254379797659382,1.4585574707678832,-62.068939208984375,9.27124246317251,49.8046875,0.0,6.980579801916344,4.425169430140132,4.620675328056277,3.7512841123662013,1.044180432185159,1.577471758340175,-39.440155029296875,8.148642502596534,44.43359375,0.0,3.9549975645230537,4.861055632109992,3.1944265211292437,3.6970611163449822,0.6571466699595596,0.81360878456072,-42.04559326171875,15.653135999707876,73.73046875,0.0,29.431334858522277,14.121691471492046,12.639866263852326,4.578794235570412,0.8950674421239742,2.0841224946697317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-49.3927001953125,15.901437319393741,89.84375,0.0,19.09667095725244,10.384565821022687,10.57776810057536,9.175017194428316,1.0186047527535096,1.8389474616832628,-68.3441162109375,18.040606402911735,86.42578125,0.0,12.206920511811195,5.067177970886359,4.613884657754631,3.3150657334669127,0.9105432420696215,2.409017520589659,-36.373138427734375,9.819833238083598,52.24609375,0.0,5.409421471877669,4.600138406401694,3.2146592041728757,4.843113408419326,0.698817931151649,1.1759258078734658,-43.38836669921875,17.76466303687371,92.7734375,0.0,36.59631994683312,23.726299191811616,11.117274364965503,5.952887904648946,0.4685633555865417,1.5424369241480014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-49.076080322265625,15.662505447472325,89.84375,0.0,63.532470951227495,37.21411586650666,8.885924866888697,10.442692975663052,0.23877834149718927,1.70721430489251,-71.136474609375,19.66873890979795,86.42578125,0.0,52.93947652252927,31.93791826525002,6.337461177134061,3.4829009527960775,0.1984306279607936,1.6575744255733145,-34.603118896484375,9.49393391609783,52.24609375,0.0,13.458678650002653,9.095243803079281,4.667264742586587,5.4438120152312335,0.5131544402368236,1.4797490800022413,-43.781280517578125,18.428905931331315,92.7734375,0.0,96.84760062672112,54.88880969776669,11.79058890345907,8.493515126502745,0.21480860977640776,1.7644325165728934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-48.038482666015625,16.432759018922564,91.796875,0.0,95.1660794224525,56.68911573407421,10.312964375521087,7.1955917488959065,0.1819214189880591,1.678736353356997,-73.92501831054688,18.719129167251637,86.42578125,0.0,80.7327460190986,54.0042439825552,7.943255845342703,4.2903592890609685,0.14708577066477563,1.4949333619997978,-33.901214599609375,9.023441214323311,52.24609375,0.0,13.363308453144015,7.914411517728762,4.657292082267862,3.2675586781561576,0.5884571546267521,1.6884778385871637,-42.2821044921875,18.37456637758042,92.7734375,0.0,127.51215983987692,77.87878661934478,9.591460261713504,7.10142803525454,0.1231588302549519,1.6373156975740992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-46.20361328125,17.003303487353044,91.796875,0.0,105.40584710905445,42.15380051278704,16.070668261748146,8.1770300822594,0.3812388934391154,2.5005063796579945,-75.73318481445312,17.450167840397725,83.0078125,0.0,67.34956444030632,32.94063113399187,5.457128454558254,3.7562309220050163,0.16566557065529236,2.044574196722279,-32.703399658203125,8.027333179232558,52.24609375,0.0,12.948729115084845,4.91530689503599,3.9558394021334524,2.704171712551164,0.8048000840249645,2.634368390743185,-39.6728515625,19.069066870803248,92.7734375,0.0,115.5219874581372,59.31419837165351,13.372900654776688,7.597842720934496,0.2254586763692595,1.9476278973593213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-46.085357666015625,17.03724216488477,91.796875,0.0,105.5238360118853,41.69740809625605,16.472997896011883,8.62552403004268,0.39506047613283113,2.530704924591227,-75.86288452148438,17.29255034211651,78.125,0.0,67.2234125307989,31.955507963091023,5.39033070927522,3.635799322862805,0.16868236660487806,2.1036565154414917,-32.642364501953125,8.000982638577575,52.24609375,0.0,13.062793968585716,4.954057287571496,3.977645379551811,2.7610875711476113,0.8029066174771009,2.63678702330654,-39.386749267578125,19.065088712274857,92.7734375,0.0,115.89346490266712,57.854033215330105,13.72449529570544,7.83518692104931,0.2372262491125465,2.0032045902714657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-43.89190673828125,18.752621862265592,93.75,0.0,106.16741127298343,54.25835918732598,18.28024565041065,11.795094217183934,0.33691114003832,1.956701471683698,-75.96969604492188,17.173185385262446,75.1953125,0.0,84.22944982050217,45.135382463528906,6.631489938175529,2.958385253461229,0.14692442106885928,1.8661512370824096,-32.367706298828125,7.384283419755836,37.109375,0.0,13.887251346287762,7.109552725423378,4.452089027850569,3.3547312626156067,0.6262122526963108,1.95332278732918,-35.678863525390625,20.144207742447335,92.7734375,0.0,124.98206001027987,60.93372954064883,12.517326744258014,9.90853926214229,0.20542525196833256,2.051114562533128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
